x,y,cat
78.72625,17.4829166666667,1
78.7279166666667,17.4829166666667,1
78.72875,17.4829166666667,1
78.7295833333333,17.4829166666667,1
78.7304166666667,17.4829166666667,1
78.73125,17.4829166666667,1
78.7320833333333,17.4829166666667,1
78.7329166666667,17.4829166666667,1
78.73375,17.4829166666667,1
78.7345833333333,17.4829166666667,1
78.7354166666667,17.4829166666667,1
78.73625,17.4829166666667,1
78.7370833333333,17.4829166666667,1
78.7379166666667,17.4829166666667,1
78.7279166666667,17.4820833333333,1
78.72875,17.4820833333333,1
78.7295833333333,17.4820833333333,1
78.7304166666667,17.4820833333333,1
78.73125,17.4820833333333,1
78.7320833333333,17.4820833333333,1
78.7329166666667,17.4820833333333,1
78.73375,17.4820833333333,1
78.7345833333333,17.4820833333333,1
78.7354166666667,17.4820833333333,1
78.73625,17.4820833333333,1
78.7370833333333,17.4820833333333,1
78.7379166666667,17.4820833333333,1
78.7270833333333,17.48125,1
78.7279166666667,17.48125,1
78.72875,17.48125,1
78.7295833333333,17.48125,1
78.7304166666667,17.48125,1
78.73125,17.48125,1
78.7320833333333,17.48125,1
78.7329166666667,17.48125,1
78.73375,17.48125,1
78.7345833333333,17.48125,1
78.7354166666667,17.48125,1
78.73625,17.48125,1
78.7370833333333,17.48125,1
78.7379166666667,17.48125,1
78.7270833333333,17.4804166666667,1
78.7279166666667,17.4804166666667,1
78.72875,17.4804166666667,1
78.7295833333333,17.4804166666667,1
78.7304166666667,17.4804166666667,1
78.73125,17.4804166666667,1
78.7320833333333,17.4804166666667,1
78.7329166666667,17.4804166666667,1
78.73375,17.4804166666667,1
78.7345833333333,17.4804166666667,1
78.7354166666667,17.4804166666667,1
78.73625,17.4804166666667,1
78.7370833333333,17.4804166666667,1
78.7379166666667,17.4804166666667,1
78.72625,17.4795833333333,1
78.7270833333333,17.4795833333333,1
78.7279166666667,17.4795833333333,1
78.72875,17.4795833333333,1
78.7295833333333,17.4795833333333,1
78.7304166666667,17.4795833333333,1
78.73125,17.4795833333333,1
78.7320833333333,17.4795833333333,1
78.7329166666667,17.4795833333333,1
78.73375,17.4795833333333,1
78.7345833333333,17.4795833333333,1
78.7354166666667,17.4795833333333,1
78.73625,17.4795833333333,1
78.7370833333333,17.4795833333333,1
78.7379166666667,17.4795833333333,1
78.7245833333333,17.47875,1
78.7254166666667,17.47875,1
78.72625,17.47875,1
78.7270833333333,17.47875,1
78.7279166666667,17.47875,1
78.72875,17.47875,1
78.7295833333333,17.47875,1
78.7320833333333,17.47875,1
78.7329166666667,17.47875,1
78.73375,17.47875,1
78.7345833333333,17.47875,1
78.7354166666667,17.47875,1
78.73625,17.47875,1
78.7370833333333,17.47875,1
78.7379166666667,17.47875,1
78.7245833333333,17.4779166666667,1
78.7254166666667,17.4779166666667,1
78.72625,17.4779166666667,1
78.7270833333333,17.4779166666667,1
78.7279166666667,17.4779166666667,1
78.7320833333333,17.4779166666667,1
78.7329166666667,17.4779166666667,1
78.73375,17.4779166666667,1
78.73625,17.4779166666667,1
78.7370833333333,17.4779166666667,1
78.7379166666667,17.4779166666667,1
78.7320833333333,17.4770833333333,1
78.7329166666667,17.4770833333333,1
78.73375,17.4770833333333,1
78.7354166666667,17.4770833333333,1
78.73625,17.4770833333333,1
78.7370833333333,17.4770833333333,1
78.7379166666667,17.4770833333333,1
78.7245833333333,17.47625,1
78.7254166666667,17.47625,1
78.7279166666667,17.47625,1
78.72875,17.47625,1
78.7345833333333,17.47625,1
78.73625,17.47625,1
78.7370833333333,17.47625,1
78.7379166666667,17.47625,1
78.7154166666667,17.4754166666667,1
78.71625,17.4754166666667,1
78.7170833333333,17.4754166666667,1
78.7245833333333,17.4754166666667,1
78.7254166666667,17.4754166666667,1
78.72625,17.4754166666667,1
78.7270833333333,17.4754166666667,1
78.7279166666667,17.4754166666667,1
78.72875,17.4754166666667,1
78.7295833333333,17.4754166666667,1
78.7304166666667,17.4754166666667,1
78.7345833333333,17.4754166666667,1
78.7354166666667,17.4754166666667,1
78.73625,17.4754166666667,1
78.7370833333333,17.4754166666667,1
78.7379166666667,17.4754166666667,1
78.71375,17.4745833333333,1
78.7145833333333,17.4745833333333,1
78.7154166666667,17.4745833333333,1
78.71625,17.4745833333333,1
78.7170833333333,17.4745833333333,1
78.7179166666667,17.4745833333333,1
78.7229166666667,17.4745833333333,1
78.72375,17.4745833333333,1
78.7245833333333,17.4745833333333,1
78.7254166666667,17.4745833333333,1
78.72625,17.4745833333333,1
78.7270833333333,17.4745833333333,1
78.7279166666667,17.4745833333333,1
78.72875,17.4745833333333,1
78.7295833333333,17.4745833333333,1
78.7304166666667,17.4745833333333,1
78.7329166666667,17.4745833333333,1
78.73375,17.4745833333333,1
78.7345833333333,17.4745833333333,1
78.7354166666667,17.4745833333333,1
78.73625,17.4745833333333,1
78.7370833333333,17.4745833333333,1
78.7379166666667,17.4745833333333,1
78.71625,17.47375,1
78.7170833333333,17.47375,1
78.7179166666667,17.47375,1
78.71875,17.47375,1
78.7204166666667,17.47375,1
78.7229166666667,17.47375,1
78.72375,17.47375,1
78.7245833333333,17.47375,1
78.7254166666667,17.47375,1
78.72625,17.47375,1
78.7270833333333,17.47375,1
78.7279166666667,17.47375,1
78.72875,17.47375,1
78.7295833333333,17.47375,1
78.7304166666667,17.47375,1
78.73125,17.47375,1
78.7320833333333,17.47375,1
78.7329166666667,17.47375,1
78.73375,17.47375,1
78.7345833333333,17.47375,1
78.7354166666667,17.47375,1
78.73625,17.47375,1
78.7370833333333,17.47375,1
78.7379166666667,17.47375,1
78.71625,17.4729166666667,1
78.7170833333333,17.4729166666667,1
78.7179166666667,17.4729166666667,1
78.71875,17.4729166666667,1
78.7195833333333,17.4729166666667,1
78.7204166666667,17.4729166666667,1
78.72125,17.4729166666667,1
78.7220833333333,17.4729166666667,1
78.7229166666667,17.4729166666667,1
78.72375,17.4729166666667,1
78.7245833333333,17.4729166666667,1
78.7254166666667,17.4729166666667,1
78.72625,17.4729166666667,1
78.7270833333333,17.4729166666667,1
78.7279166666667,17.4729166666667,1
78.72875,17.4729166666667,1
78.7295833333333,17.4729166666667,1
78.7304166666667,17.4729166666667,1
78.73125,17.4729166666667,1
78.7320833333333,17.4729166666667,1
78.7329166666667,17.4729166666667,1
78.73375,17.4729166666667,1
78.7345833333333,17.4729166666667,1
78.7354166666667,17.4729166666667,1
78.73625,17.4729166666667,1
78.7370833333333,17.4729166666667,1
78.7379166666667,17.4729166666667,1
78.71625,17.4720833333333,1
78.7170833333333,17.4720833333333,1
78.7179166666667,17.4720833333333,1
78.71875,17.4720833333333,1
78.7195833333333,17.4720833333333,1
78.7204166666667,17.4720833333333,1
78.72125,17.4720833333333,1
78.7220833333333,17.4720833333333,1
78.7229166666667,17.4720833333333,1
78.72375,17.4720833333333,1
78.7245833333333,17.4720833333333,1
78.7254166666667,17.4720833333333,1
78.72625,17.4720833333333,1
78.7270833333333,17.4720833333333,1
78.7279166666667,17.4720833333333,1
78.72875,17.4720833333333,1
78.7295833333333,17.4720833333333,1
78.7304166666667,17.4720833333333,1
78.73125,17.4720833333333,1
78.7320833333333,17.4720833333333,1
78.7329166666667,17.4720833333333,1
78.73375,17.4720833333333,1
78.7345833333333,17.4720833333333,1
78.7354166666667,17.4720833333333,1
78.73625,17.4720833333333,1
78.7370833333333,17.4720833333333,1
78.7379166666667,17.4720833333333,1
78.71375,17.47125,1
78.7145833333333,17.47125,1
78.7154166666667,17.47125,1
78.71625,17.47125,1
78.7170833333333,17.47125,1
78.7179166666667,17.47125,1
78.71875,17.47125,1
78.7195833333333,17.47125,1
78.7204166666667,17.47125,1
78.72125,17.47125,1
78.7220833333333,17.47125,1
78.7229166666667,17.47125,1
78.72375,17.47125,1
78.7245833333333,17.47125,1
78.7254166666667,17.47125,1
78.72625,17.47125,1
78.7270833333333,17.47125,1
78.7279166666667,17.47125,1
78.72875,17.47125,1
78.7295833333333,17.47125,1
78.7304166666667,17.47125,1
78.73125,17.47125,1
78.7320833333333,17.47125,1
78.7329166666667,17.47125,1
78.73375,17.47125,1
78.7345833333333,17.47125,1
78.7354166666667,17.47125,1
78.73625,17.47125,1
78.7370833333333,17.47125,1
78.7379166666667,17.47125,1
78.7129166666667,17.4704166666667,1
78.71375,17.4704166666667,1
78.7145833333333,17.4704166666667,1
78.7154166666667,17.4704166666667,1
78.71625,17.4704166666667,1
78.7170833333333,17.4704166666667,1
78.7179166666667,17.4704166666667,1
78.71875,17.4704166666667,1
78.7195833333333,17.4704166666667,1
78.7204166666667,17.4704166666667,1
78.72125,17.4704166666667,1
78.7220833333333,17.4704166666667,1
78.7229166666667,17.4704166666667,1
78.72375,17.4704166666667,1
78.7245833333333,17.4704166666667,1
78.7254166666667,17.4704166666667,1
78.72625,17.4704166666667,1
78.7270833333333,17.4704166666667,1
78.7279166666667,17.4704166666667,1
78.72875,17.4704166666667,1
78.7295833333333,17.4704166666667,1
78.7304166666667,17.4704166666667,1
78.73125,17.4704166666667,1
78.7320833333333,17.4704166666667,1
78.7329166666667,17.4704166666667,1
78.73375,17.4704166666667,1
78.7345833333333,17.4704166666667,1
78.7354166666667,17.4704166666667,1
78.73625,17.4704166666667,1
78.7370833333333,17.4704166666667,1
78.7379166666667,17.4704166666667,1
78.7154166666667,17.4695833333333,1
78.71625,17.4695833333333,1
78.7179166666667,17.4695833333333,1
78.71875,17.4695833333333,1
78.7195833333333,17.4695833333333,1
78.7204166666667,17.4695833333333,1
78.72125,17.4695833333333,1
78.7220833333333,17.4695833333333,1
78.7229166666667,17.4695833333333,1
78.72375,17.4695833333333,1
78.7245833333333,17.4695833333333,1
78.7254166666667,17.4695833333333,1
78.72625,17.4695833333333,1
78.7270833333333,17.4695833333333,1
78.7279166666667,17.4695833333333,1
78.72875,17.4695833333333,1
78.7295833333333,17.4695833333333,1
78.7304166666667,17.4695833333333,1
78.73125,17.4695833333333,1
78.7320833333333,17.4695833333333,1
78.7329166666667,17.4695833333333,1
78.73375,17.4695833333333,1
78.7345833333333,17.4695833333333,1
78.7354166666667,17.4695833333333,1
78.73625,17.4695833333333,1
78.7370833333333,17.4695833333333,1
78.7379166666667,17.4695833333333,1
78.71625,17.46875,1
78.7179166666667,17.46875,1
78.71875,17.46875,1
78.7195833333333,17.46875,1
78.7204166666667,17.46875,1
78.72125,17.46875,1
78.7220833333333,17.46875,1
78.7229166666667,17.46875,1
78.72375,17.46875,1
78.7245833333333,17.46875,1
78.7254166666667,17.46875,1
78.72625,17.46875,1
78.7270833333333,17.46875,1
78.7279166666667,17.46875,1
78.72875,17.46875,1
78.7295833333333,17.46875,1
78.7304166666667,17.46875,1
78.73125,17.46875,1
78.7320833333333,17.46875,1
78.7329166666667,17.46875,1
78.73375,17.46875,1
78.7345833333333,17.46875,1
78.7354166666667,17.46875,1
78.73625,17.46875,1
78.7370833333333,17.46875,1
78.7379166666667,17.46875,1
78.71625,17.4679166666667,1
78.7170833333333,17.4679166666667,1
78.7179166666667,17.4679166666667,1
78.71875,17.4679166666667,1
78.7195833333333,17.4679166666667,1
78.7204166666667,17.4679166666667,1
78.72125,17.4679166666667,1
78.7220833333333,17.4679166666667,1
78.7229166666667,17.4679166666667,1
78.72375,17.4679166666667,1
78.7245833333333,17.4679166666667,1
78.7254166666667,17.4679166666667,1
78.72625,17.4679166666667,1
78.7270833333333,17.4679166666667,1
78.7279166666667,17.4679166666667,1
78.72875,17.4679166666667,1
78.7295833333333,17.4679166666667,1
78.7304166666667,17.4679166666667,1
78.73125,17.4679166666667,1
78.7320833333333,17.4679166666667,1
78.7329166666667,17.4679166666667,1
78.73375,17.4679166666667,1
78.7345833333333,17.4679166666667,1
78.7354166666667,17.4679166666667,1
78.73625,17.4679166666667,1
78.7370833333333,17.4679166666667,1
78.7379166666667,17.4679166666667,1
78.7145833333333,17.4670833333333,1
78.7154166666667,17.4670833333333,1
78.71625,17.4670833333333,1
78.7170833333333,17.4670833333333,1
78.7179166666667,17.4670833333333,1
78.71875,17.4670833333333,1
78.7195833333333,17.4670833333333,1
78.7204166666667,17.4670833333333,1
78.72125,17.4670833333333,1
78.7220833333333,17.4670833333333,1
78.7229166666667,17.4670833333333,1
78.72375,17.4670833333333,1
78.7245833333333,17.4670833333333,1
78.7254166666667,17.4670833333333,1
78.72625,17.4670833333333,1
78.7270833333333,17.4670833333333,1
78.7279166666667,17.4670833333333,1
78.72875,17.4670833333333,1
78.7295833333333,17.4670833333333,1
78.7304166666667,17.4670833333333,1
78.73125,17.4670833333333,1
78.7320833333333,17.4670833333333,1
78.7329166666667,17.4670833333333,1
78.73375,17.4670833333333,1
78.7345833333333,17.4670833333333,1
78.7354166666667,17.4670833333333,1
78.73625,17.4670833333333,1
78.7370833333333,17.4670833333333,1
78.7379166666667,17.4670833333333,1
78.65875,17.46625,1
78.7029166666667,17.46625,1
78.70375,17.46625,1
78.7145833333333,17.46625,1
78.7154166666667,17.46625,1
78.71625,17.46625,1
78.7170833333333,17.46625,1
78.7179166666667,17.46625,1
78.71875,17.46625,1
78.7195833333333,17.46625,1
78.7204166666667,17.46625,1
78.72125,17.46625,1
78.7220833333333,17.46625,1
78.7229166666667,17.46625,1
78.72375,17.46625,1
78.7245833333333,17.46625,1
78.7254166666667,17.46625,1
78.72625,17.46625,1
78.7270833333333,17.46625,1
78.7279166666667,17.46625,1
78.72875,17.46625,1
78.7295833333333,17.46625,1
78.7304166666667,17.46625,1
78.73125,17.46625,1
78.7320833333333,17.46625,1
78.7329166666667,17.46625,1
78.73375,17.46625,1
78.7345833333333,17.46625,1
78.7354166666667,17.46625,1
78.73625,17.46625,1
78.7370833333333,17.46625,1
78.7379166666667,17.46625,1
78.65625,17.4654166666667,1
78.6570833333333,17.4654166666667,1
78.6579166666667,17.4654166666667,1
78.65875,17.4654166666667,1
78.6595833333333,17.4654166666667,1
78.6604166666667,17.4654166666667,1
78.6620833333333,17.4654166666667,1
78.6654166666667,17.4654166666667,1
78.69625,17.4654166666667,1
78.7020833333333,17.4654166666667,1
78.7145833333333,17.4654166666667,1
78.7154166666667,17.4654166666667,1
78.71625,17.4654166666667,1
78.7170833333333,17.4654166666667,1
78.7179166666667,17.4654166666667,1
78.71875,17.4654166666667,1
78.7195833333333,17.4654166666667,1
78.7204166666667,17.4654166666667,1
78.72125,17.4654166666667,1
78.7220833333333,17.4654166666667,1
78.7229166666667,17.4654166666667,1
78.72375,17.4654166666667,1
78.7245833333333,17.4654166666667,1
78.7254166666667,17.4654166666667,1
78.72625,17.4654166666667,1
78.7270833333333,17.4654166666667,1
78.7279166666667,17.4654166666667,1
78.72875,17.4654166666667,1
78.7295833333333,17.4654166666667,1
78.7304166666667,17.4654166666667,1
78.73125,17.4654166666667,1
78.7320833333333,17.4654166666667,1
78.7329166666667,17.4654166666667,1
78.73375,17.4654166666667,1
78.7345833333333,17.4654166666667,1
78.7354166666667,17.4654166666667,1
78.73625,17.4654166666667,1
78.7370833333333,17.4654166666667,1
78.7379166666667,17.4654166666667,1
78.65625,17.4645833333333,1
78.6570833333333,17.4645833333333,1
78.6579166666667,17.4645833333333,1
78.65875,17.4645833333333,1
78.6595833333333,17.4645833333333,1
78.6604166666667,17.4645833333333,1
78.66125,17.4645833333333,1
78.6620833333333,17.4645833333333,1
78.6654166666667,17.4645833333333,1
78.69625,17.4645833333333,1
78.6970833333333,17.4645833333333,1
78.6995833333333,17.4645833333333,1
78.7004166666667,17.4645833333333,1
78.70125,17.4645833333333,1
78.7029166666667,17.4645833333333,1
78.70375,17.4645833333333,1
78.7070833333333,17.4645833333333,1
78.7120833333333,17.4645833333333,1
78.7129166666667,17.4645833333333,1
78.71375,17.4645833333333,1
78.7145833333333,17.4645833333333,1
78.7154166666667,17.4645833333333,1
78.71625,17.4645833333333,1
78.7170833333333,17.4645833333333,1
78.7179166666667,17.4645833333333,1
78.71875,17.4645833333333,1
78.7195833333333,17.4645833333333,1
78.7204166666667,17.4645833333333,1
78.72125,17.4645833333333,1
78.7220833333333,17.4645833333333,1
78.7229166666667,17.4645833333333,1
78.72375,17.4645833333333,1
78.7245833333333,17.4645833333333,1
78.7254166666667,17.4645833333333,1
78.72625,17.4645833333333,1
78.7270833333333,17.4645833333333,1
78.7279166666667,17.4645833333333,1
78.72875,17.4645833333333,1
78.7295833333333,17.4645833333333,1
78.7304166666667,17.4645833333333,1
78.73125,17.4645833333333,1
78.7320833333333,17.4645833333333,1
78.7329166666667,17.4645833333333,1
78.73375,17.4645833333333,1
78.7345833333333,17.4645833333333,1
78.7354166666667,17.4645833333333,1
78.73625,17.4645833333333,1
78.7370833333333,17.4645833333333,1
78.7379166666667,17.4645833333333,1
78.6554166666667,17.46375,1
78.6579166666667,17.46375,1
78.65875,17.46375,1
78.6604166666667,17.46375,1
78.66125,17.46375,1
78.6620833333333,17.46375,1
78.6629166666667,17.46375,1
78.66375,17.46375,1
78.6645833333333,17.46375,1
78.6654166666667,17.46375,1
78.66625,17.46375,1
78.6670833333333,17.46375,1
78.6679166666667,17.46375,1
78.66875,17.46375,1
78.6695833333333,17.46375,1
78.6704166666667,17.46375,1
78.6779166666667,17.46375,1
78.67875,17.46375,1
78.6795833333333,17.46375,1
78.69625,17.46375,1
78.6970833333333,17.46375,1
78.6979166666667,17.46375,1
78.7004166666667,17.46375,1
78.70125,17.46375,1
78.7020833333333,17.46375,1
78.7029166666667,17.46375,1
78.7079166666667,17.46375,1
78.70875,17.46375,1
78.7095833333333,17.46375,1
78.7104166666667,17.46375,1
78.71125,17.46375,1
78.7120833333333,17.46375,1
78.7129166666667,17.46375,1
78.71375,17.46375,1
78.7145833333333,17.46375,1
78.7154166666667,17.46375,1
78.71625,17.46375,1
78.7170833333333,17.46375,1
78.7179166666667,17.46375,1
78.71875,17.46375,1
78.7195833333333,17.46375,1
78.7204166666667,17.46375,1
78.72125,17.46375,1
78.7220833333333,17.46375,1
78.7229166666667,17.46375,1
78.72375,17.46375,1
78.7245833333333,17.46375,1
78.7254166666667,17.46375,1
78.72625,17.46375,1
78.7270833333333,17.46375,1
78.7279166666667,17.46375,1
78.72875,17.46375,1
78.7295833333333,17.46375,1
78.7304166666667,17.46375,1
78.73125,17.46375,1
78.7320833333333,17.46375,1
78.7329166666667,17.46375,1
78.73375,17.46375,1
78.7345833333333,17.46375,1
78.7354166666667,17.46375,1
78.73625,17.46375,1
78.7370833333333,17.46375,1
78.7379166666667,17.46375,1
78.65875,17.4629166666667,1
78.6595833333333,17.4629166666667,1
78.6604166666667,17.4629166666667,1
78.66125,17.4629166666667,1
78.6620833333333,17.4629166666667,1
78.6629166666667,17.4629166666667,1
78.66375,17.4629166666667,1
78.6645833333333,17.4629166666667,1
78.6654166666667,17.4629166666667,1
78.66625,17.4629166666667,1
78.6670833333333,17.4629166666667,1
78.6679166666667,17.4629166666667,1
78.66875,17.4629166666667,1
78.6695833333333,17.4629166666667,1
78.6704166666667,17.4629166666667,1
78.67125,17.4629166666667,1
78.67875,17.4629166666667,1
78.6795833333333,17.4629166666667,1
78.6804166666667,17.4629166666667,1
78.68125,17.4629166666667,1
78.69625,17.4629166666667,1
78.6970833333333,17.4629166666667,1
78.6979166666667,17.4629166666667,1
78.69875,17.4629166666667,1
78.6995833333333,17.4629166666667,1
78.7004166666667,17.4629166666667,1
78.70125,17.4629166666667,1
78.7020833333333,17.4629166666667,1
78.70875,17.4629166666667,1
78.7095833333333,17.4629166666667,1
78.7104166666667,17.4629166666667,1
78.71125,17.4629166666667,1
78.7120833333333,17.4629166666667,1
78.7129166666667,17.4629166666667,1
78.71375,17.4629166666667,1
78.7145833333333,17.4629166666667,1
78.7154166666667,17.4629166666667,1
78.71625,17.4629166666667,1
78.7170833333333,17.4629166666667,1
78.7179166666667,17.4629166666667,1
78.71875,17.4629166666667,1
78.7195833333333,17.4629166666667,1
78.7204166666667,17.4629166666667,1
78.72125,17.4629166666667,1
78.7220833333333,17.4629166666667,1
78.7229166666667,17.4629166666667,1
78.72375,17.4629166666667,1
78.7245833333333,17.4629166666667,1
78.7254166666667,17.4629166666667,1
78.72625,17.4629166666667,1
78.7270833333333,17.4629166666667,1
78.7279166666667,17.4629166666667,1
78.72875,17.4629166666667,1
78.7295833333333,17.4629166666667,1
78.7304166666667,17.4629166666667,1
78.73125,17.4629166666667,1
78.7320833333333,17.4629166666667,1
78.7329166666667,17.4629166666667,1
78.73375,17.4629166666667,1
78.7345833333333,17.4629166666667,1
78.7354166666667,17.4629166666667,1
78.73625,17.4629166666667,1
78.7370833333333,17.4629166666667,1
78.7379166666667,17.4629166666667,1
78.6554166666667,17.4620833333333,1
78.6579166666667,17.4620833333333,1
78.65875,17.4620833333333,1
78.6595833333333,17.4620833333333,1
78.6604166666667,17.4620833333333,1
78.66125,17.4620833333333,1
78.6620833333333,17.4620833333333,1
78.6629166666667,17.4620833333333,1
78.66375,17.4620833333333,1
78.6645833333333,17.4620833333333,1
78.6654166666667,17.4620833333333,1
78.66625,17.4620833333333,1
78.6670833333333,17.4620833333333,1
78.6679166666667,17.4620833333333,1
78.66875,17.4620833333333,1
78.6695833333333,17.4620833333333,1
78.67125,17.4620833333333,1
78.6779166666667,17.4620833333333,1
78.6795833333333,17.4620833333333,1
78.6970833333333,17.4620833333333,1
78.6979166666667,17.4620833333333,1
78.69875,17.4620833333333,1
78.6995833333333,17.4620833333333,1
78.7004166666667,17.4620833333333,1
78.70125,17.4620833333333,1
78.70875,17.4620833333333,1
78.7095833333333,17.4620833333333,1
78.7104166666667,17.4620833333333,1
78.71125,17.4620833333333,1
78.7120833333333,17.4620833333333,1
78.7129166666667,17.4620833333333,1
78.71375,17.4620833333333,1
78.7145833333333,17.4620833333333,1
78.7154166666667,17.4620833333333,1
78.71625,17.4620833333333,1
78.7170833333333,17.4620833333333,1
78.7179166666667,17.4620833333333,1
78.71875,17.4620833333333,1
78.7195833333333,17.4620833333333,1
78.7204166666667,17.4620833333333,1
78.72125,17.4620833333333,1
78.7220833333333,17.4620833333333,1
78.7229166666667,17.4620833333333,1
78.72375,17.4620833333333,1
78.7245833333333,17.4620833333333,1
78.7254166666667,17.4620833333333,1
78.72625,17.4620833333333,1
